id,id_deputado,ano,descricao,categoria,valor
534,60,2011,"Serviços Postais","",3190.47
535,60,2011,Telefonia,"",11987.93
536,61,2011,"Combustíveis e lubrificantes.","",21918.5
537,61,2011,"Consultorias, pesquisas e trabalhos técnicos.","",4530
538,61,2011,"Divulgação da atividade parlamentar.","",16879.7
539,61,2011,"Emissão Bilhete Aéreo *","",3133.57
540,61,2011,"Fornecimento de alimentação do parlamentar","",6.5
541,61,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",503.7
542,61,2011,"Locação de veículos automotores ou fretamento de embarcações","",1300
543,61,2011,"Manutenção de escritório de apoio à atividade parlamentar","",27473.52
544,61,2011,"Passagens Aéreas e fretamento de aeronaves","",4972.66
545,61,2011,"Serviços Postais","",1385.88
546,61,2011,Telefonia,"",7352.89
547,62,2011,"Combustíveis e lubrificantes.","",21750
548,62,2011,"Divulgação da atividade parlamentar.","",8902
549,62,2011,"Emissão Bilhete Aéreo *","",3486.38
550,62,2011,"Fornecimento de alimentação do parlamentar","",342.05
551,62,2011,"Locação de veículos automotores ou fretamento de embarcações","",8700
552,62,2011,"Manutenção de escritório de apoio à atividade parlamentar","",1849.9
553,62,2011,"Passagens Aéreas e fretamento de aeronaves","",1056.94
554,62,2011,"Serviço de segurança prestado por empresa especializada.","",4488
555,62,2011,"Serviços Postais","",1705.28
556,62,2011,Telefonia,"",10499.3
557,63,2011,"Combustíveis e lubrificantes.","",3951.89
558,63,2011,"Divulgação da atividade parlamentar.","",17400
559,63,2011,"Emissão Bilhete Aéreo *","",1400.52
560,63,2011,"Fornecimento de alimentação do parlamentar","",1612.15
561,63,2011,"Locação de veículos automotores ou fretamento de embarcações","",8350.66
562,63,2011,"Manutenção de escritório de apoio à atividade parlamentar","",5668.14
563,63,2011,"Passagens Aéreas e fretamento de aeronaves","",7065.96
564,63,2011,"Serviços Postais","",326.6
565,63,2011,Telefonia,"",3110.78
566,64,2011,"Combustíveis e lubrificantes.","",8637
567,64,2011,"Divulgação da atividade parlamentar.","",21500
568,64,2011,"Emissão Bilhete Aéreo *","",1890.37
569,64,2011,"Fornecimento de alimentação do parlamentar","",2525.92
570,64,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",112.09
571,64,2011,"Locação de veículos automotores ou fretamento de embarcações","",15815.86
572,64,2011,"Manutenção de escritório de apoio à atividade parlamentar","",33813.3
573,64,2011,"Passagens Aéreas e fretamento de aeronaves","",996.39
574,64,2011,"Serviços Postais","",1369.42
575,64,2011,Telefonia,"",8762.25
576,65,2011,"Combustíveis e lubrificantes.","",17653.28
577,65,2011,"Divulgação da atividade parlamentar.","",19000
578,65,2011,"Emissão Bilhete Aéreo *","",220.65
579,65,2011,"Fornecimento de alimentação do parlamentar","",1934.72
580,65,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",1206.7
581,65,2011,"Locação de veículos automotores ou fretamento de embarcações","",37998.52
582,65,2011,"Manutenção de escritório de apoio à atividade parlamentar","",1535.31
583,65,2011,"Serviços Postais","",101.5
584,65,2011,Telefonia,"",5546.68
585,66,2011,"Combustíveis e lubrificantes.","",12280.83
586,66,2011,"Consultorias, pesquisas e trabalhos técnicos.","",19000
587,66,2011,"Divulgação da atividade parlamentar.","",4500
588,66,2011,"Emissão Bilhete Aéreo *","",1050.5
589,66,2011,"Fornecimento de alimentação do parlamentar","",35
590,66,2011,"Manutenção de escritório de apoio à atividade parlamentar","",17383.95
591,66,2011,"Passagens Aéreas e fretamento de aeronaves","",31701.85
592,66,2011,"Serviço de segurança prestado por empresa especializada.","",4206.63
593,66,2011,"Serviços Postais","",12080.58
594,66,2011,Telefonia,"",15969.2
595,67,2011,"Combustíveis e lubrificantes.","",15415
596,67,2011,"Divulgação da atividade parlamentar.","",20820
597,67,2011,"Emissão Bilhete Aéreo *","",2524.78
598,67,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",3548.9
599,67,2011,"Locação de veículos automotores ou fretamento de embarcações","",14200
600,67,2011,"Manutenção de escritório de apoio à atividade parlamentar","",16506.91
601,67,2011,"Passagens Aéreas e fretamento de aeronaves","",3360.56
602,67,2011,"Serviço de segurança prestado por empresa especializada.","",4500
603,67,2011,"Serviços Postais","",1707.1
604,67,2011,Telefonia,"",6654.15
605,68,2011,"Assinatura de publicações","",445
606,68,2011,"Combustíveis e lubrificantes.","",13379.02
607,68,2011,"Consultorias, pesquisas e trabalhos técnicos.","",73000
608,68,2011,"Emissão Bilhete Aéreo *","",490.65
609,68,2011,"Fornecimento de alimentação do parlamentar","",2802.9
610,68,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",8719.19
611,68,2011,"Locação de veículos automotores ou fretamento de embarcações","",3666
612,68,2011,"Manutenção de escritório de apoio à atividade parlamentar","",3847.15
613,68,2011,"Passagens Aéreas e fretamento de aeronaves","",312.65
614,68,2011,"Serviços Postais","",3795.78
615,68,2011,Telefonia,"",27228.51
616,69,2011,"Combustíveis e lubrificantes.","",22468.19
617,69,2011,"Consultorias, pesquisas e trabalhos técnicos.","",1326.9
618,69,2011,"Divulgação da atividade parlamentar.","",18360
619,69,2011,"Emissão Bilhete Aéreo *","",2331.93
620,69,2011,"Locação de veículos automotores ou fretamento de embarcações","",30000
621,69,2011,"Manutenção de escritório de apoio à atividade parlamentar","",33342.18
622,69,2011,"Serviços Postais","",6081.53
623,69,2011,Telefonia,"",8258.68
624,70,2011,"Assinatura de publicações","",70
625,70,2011,"Combustíveis e lubrificantes.","",15749.93
626,70,2011,"Consultorias, pesquisas e trabalhos técnicos.","",23740.39
627,70,2011,"Divulgação da atividade parlamentar.","",13885.3
628,70,2011,"Fornecimento de alimentação do parlamentar","",1050.99
629,70,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",1088.95
630,70,2011,"Locação de veículos automotores ou fretamento de embarcações","",3744.87
631,70,2011,"Manutenção de escritório de apoio à atividade parlamentar","",8183.11
632,70,2011,"Passagens Aéreas e fretamento de aeronaves","",11614.86
633,70,2011,"Serviços Postais","",245.82
634,70,2011,Telefonia,"",8047.05
635,71,2011,"Combustíveis e lubrificantes.","",1929.75
636,71,2011,"Emissão Bilhete Aéreo *","",-209.02
637,71,2011,"Passagens Aéreas e fretamento de aeronaves","",620.64
638,71,2011,"Serviço de segurança prestado por empresa especializada.","",6750
639,71,2011,"Serviços Postais","",2806.52
640,71,2011,Telefonia,"",15735.45
641,72,2011,"Combustíveis e lubrificantes.","",557.54
642,72,2011,"Consultorias, pesquisas e trabalhos técnicos.","",10000
643,72,2011,"Divulgação da atividade parlamentar.","",19000
644,72,2011,"Manutenção de escritório de apoio à atividade parlamentar","",6187.76
645,72,2011,"Serviços Postais","",196.77
646,72,2011,Telefonia,"",6377.58
647,73,2011,"Combustíveis e lubrificantes.","",8313.34
648,73,2011,"Divulgação da atividade parlamentar.","",8580
649,73,2011,"Emissão Bilhete Aéreo *","",883.14
650,73,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",915.58
651,73,2011,"Manutenção de escritório de apoio à atividade parlamentar","",10440.95
652,73,2011,"Serviços Postais","",581.75
653,73,2011,Telefonia,"",8680.73
654,74,2011,"Combustíveis e lubrificantes.","",14667.69
655,74,2011,"Consultorias, pesquisas e trabalhos técnicos.","",33200
656,74,2011,"Emissão Bilhete Aéreo *","",9800.65
657,74,2011,"Fornecimento de alimentação do parlamentar","",303.22
658,74,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",5044.08
659,74,2011,"Locação de veículos automotores ou fretamento de embarcações","",54868.09
660,74,2011,"Manutenção de escritório de apoio à atividade parlamentar","",5674.41
661,74,2011,"Serviços Postais","",1486.15
662,74,2011,Telefonia,"",32911.89
663,76,2011,"Combustíveis e lubrificantes.","",3869.15
664,76,2011,"Emissão Bilhete Aéreo *","",146.13
665,76,2011,"Serviços Postais","",588.53
666,76,2011,Telefonia,"",10711.91
667,77,2011,"Combustíveis e lubrificantes.","",2969
668,77,2011,"Consultorias, pesquisas e trabalhos técnicos.","",56550
669,77,2011,"Emissão Bilhete Aéreo *","",8935.06
670,77,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",777.51
671,77,2011,"Manutenção de escritório de apoio à atividade parlamentar","",24618.5
672,77,2011,"Serviços Postais","",658.15
673,77,2011,Telefonia,"",17301.15
674,78,2011,"Combustíveis e lubrificantes.","",14251.39
675,78,2011,"Divulgação da atividade parlamentar.","",2000
676,78,2011,"Emissão Bilhete Aéreo *","",370.26
677,78,2011,"Fornecimento de alimentação do parlamentar","",1542.9
678,78,2011,"Locação de veículos automotores ou fretamento de embarcações","",24635
679,78,2011,"Manutenção de escritório de apoio à atividade parlamentar","",12085.29
680,78,2011,"Passagens Aéreas e fretamento de aeronaves","",2640.43
681,78,2011,"Serviço de segurança prestado por empresa especializada.","",230
682,78,2011,"Serviços Postais","",6508.99
683,78,2011,Telefonia,"",5560.21
684,79,2011,"Assinatura de publicações","",21.3
685,79,2011,"Combustíveis e lubrificantes.","",1999.95
686,79,2011,"Divulgação da atividade parlamentar.","",9180.4
687,79,2011,"Emissão Bilhete Aéreo *","",9573.33
688,79,2011,"Fornecimento de alimentação do parlamentar","",563.31
689,79,2011,"Locação de veículos automotores ou fretamento de embarcações","",1871.8
690,79,2011,"Manutenção de escritório de apoio à atividade parlamentar","",10574.54
691,79,2011,"Passagens Aéreas e fretamento de aeronaves","",2280.28
692,79,2011,"Serviço de segurança prestado por empresa especializada.","",152.66
693,79,2011,"Serviços Postais","",13318.81
694,79,2011,Telefonia,"",12531.66
695,80,2011,"Combustíveis e lubrificantes.","",13580.85
696,80,2011,"Consultorias, pesquisas e trabalhos técnicos.","",28932
697,80,2011,"Divulgação da atividade parlamentar.","",25400
698,80,2011,"Manutenção de escritório de apoio à atividade parlamentar","",18207.77
699,80,2011,"Serviço de segurança prestado por empresa especializada.","",150
700,80,2011,"Serviços Postais","",1675.93
701,80,2011,Telefonia,"",27866.67
702,81,2011,"Combustíveis e lubrificantes.","",13275.09
703,81,2011,"Consultorias, pesquisas e trabalhos técnicos.","",11600
704,81,2011,"Divulgação da atividade parlamentar.","",55000
705,81,2011,"Emissão Bilhete Aéreo *","",5188.73
706,81,2011,"Fornecimento de alimentação do parlamentar","",904.52
707,81,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",1327.7
708,81,2011,"Locação de veículos automotores ou fretamento de embarcações","",32000
709,81,2011,"Manutenção de escritório de apoio à atividade parlamentar","",1828.82
710,81,2011,"Serviços Postais","",4293.59
711,81,2011,Telefonia,"",25390.91
712,82,2011,"Combustíveis e lubrificantes.","",14089.13
713,82,2011,"Consultorias, pesquisas e trabalhos técnicos.","",20000
714,82,2011,"Divulgação da atividade parlamentar.","",12000
715,82,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",1353.8
716,82,2011,"Manutenção de escritório de apoio à atividade parlamentar","",1583.65
717,82,2011,"Passagens Aéreas e fretamento de aeronaves","",75000
718,82,2011,"Serviço de segurança prestado por empresa especializada.","",630.84
719,82,2011,"Serviços Postais","",3709.29
720,82,2011,Telefonia,"",20854.67
721,83,2011,"Assinatura de publicações","",50
722,83,2011,"Combustíveis e lubrificantes.","",16361.94
723,83,2011,"Consultorias, pesquisas e trabalhos técnicos.","",28000
